,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Germany,Spain,Exited,Tahmin,date0,date,Year1,Month1,Day1
1014,478,0,38,4,171913.87,1,1,0,51820.87,0,0,1,0,2010-07-12,2022-09-21,2022,09,21
1015,527,1,39,4,0.0,2,1,0,167183.07,0,0,1,0,2015-05-25,2022-09-21,2022,09,21
1016,609,1,61,1,0.0,1,1,0,22447.85,0,1,1,0,2011-08-30,2022-09-21,2022,09,21
1017,670,1,31,1,142631.54,2,1,1,175894.24,1,0,0,0,2014-04-28,2022-09-21,2022,09,21
1018,710,0,29,3,119670.18,1,1,0,188022.44,0,1,0,0,2017-08-25,2022-09-21,2022,09,21
1019,702,1,39,8,0.0,2,1,0,99654.13,0,1,0,0,2010-12-24,2022-09-22,2022,09,22
1020,599,1,42,6,0.0,2,1,0,113868.4,0,1,0,0,2011-06-08,2022-09-22,2022,09,22
1021,640,0,46,5,107978.4,2,1,0,155876.06,1,0,0,0,2016-09-21,2022-09-22,2022,09,22
1022,594,1,41,2,122545.65,2,1,1,42050.24,1,0,0,0,2010-01-08,2022-09-22,2022,09,22
1023,571,0,33,1,0.0,2,1,0,102750.7,0,0,0,0,2010-06-23,2022-09-22,2022,09,22
1024,652,0,58,3,116353.2,2,0,1,193502.9,1,0,0,0,2011-12-26,2022-09-22,2022,09,22
1025,606,1,40,1,144757.97,2,1,1,166656.18,1,0,0,0,2017-08-31,2022-09-22,2022,09,22
1026,681,0,44,4,91115.76,2,0,0,24208.84,1,0,1,0,2016-09-21,2022-09-23,2022,09,23
1027,807,0,34,1,0.0,1,0,0,114448.13,0,0,0,0,2011-05-05,2022-09-23,2022,09,23
1028,774,0,41,5,126670.37,1,1,0,102426.06,0,0,0,0,2016-08-31,2022-09-23,2022,09,23
1029,680,1,31,9,0.0,2,1,0,36145.53,0,0,0,0,2018-12-11,2022-09-23,2022,09,23
1030,658,1,44,2,168396.34,1,1,1,14178.73,0,0,0,0,2012-04-18,2022-09-23,2022,09,23
1031,718,1,45,3,105266.32,2,1,1,193724.51,0,1,0,0,2015-06-09,2022-09-23,2022,09,23
1032,704,1,39,5,0.0,1,1,0,6416.92,0,0,0,0,2010-09-24,2022-09-23,2022,09,23
1033,627,0,21,7,98993.02,1,1,1,169156.64,0,0,0,0,2015-03-24,2022-09-23,2022,09,23
1034,664,1,41,7,123428.69,1,1,1,164924.11,0,1,0,0,2014-06-20,2022-09-26,2022,09,26
1035,535,1,38,8,85982.07,1,1,0,9238.35,0,0,0,0,2014-11-04,2022-09-26,2022,09,26
1036,604,1,33,3,0.0,1,1,0,42171.13,0,0,1,0,2011-01-04,2022-09-26,2022,09,26
1037,661,1,47,5,0.0,1,0,1,107243.31,0,0,1,0,2014-04-10,2022-09-26,2022,09,26
1038,583,1,40,4,107041.3,1,1,1,5635.63,1,0,0,0,2010-09-16,2022-09-26,2022,09,26
1039,504,1,34,0,54980.81,1,1,1,136909.88,0,1,0,0,2013-11-28,2022-09-27,2022,09,27
1040,652,1,50,8,125437.64,1,1,1,17160.94,1,0,1,0,2011-10-26,2022-09-28,2022,09,28
1041,550,1,22,6,154377.3,1,1,1,51721.52,0,0,0,0,2012-06-29,2022-09-28,2022,09,28
1042,790,1,20,8,0.0,2,1,0,168152.76,0,1,0,0,2017-11-23,2022-09-28,2022,09,28
1043,583,1,33,7,122531.86,1,1,0,13549.24,0,0,0,0,2012-05-30,2022-09-28,2022,09,28
1044,796,1,67,5,0.0,2,0,1,54871.02,0,1,0,0,2017-02-17,2022-09-28,2022,09,28
1045,763,1,40,3,0.0,2,1,0,134281.11,0,0,0,0,2015-08-13,2022-09-29,2022,09,29
1046,585,0,40,3,162261.01,2,1,0,137028.51,1,0,0,0,2010-04-26,2022-09-29,2022,09,29
1047,666,0,36,8,0.0,1,0,1,158666.99,0,0,0,0,2015-11-02,2022-09-29,2022,09,29
1048,629,1,36,1,161757.87,2,1,1,146371.72,0,1,0,0,2014-03-19,2022-09-29,2022,09,29
1049,831,1,32,9,80262.66,1,1,0,194867.78,1,0,0,0,2013-03-06,2022-09-29,2022,09,29
1050,693,1,31,2,0.0,2,1,1,107759.31,0,0,0,0,2016-05-25,2022-09-30,2022,09,30
1051,752,1,29,4,129514.99,1,1,1,102930.46,1,0,0,0,2011-03-14,2022-09-30,2022,09,30
1052,625,0,58,10,53772.73,1,1,1,192072.1,0,0,1,0,2014-02-06,2022-09-30,2022,09,30
1053,747,0,25,4,0.0,2,0,1,42039.67,0,0,0,0,2012-09-17,2022-09-30,2022,09,30
1054,625,1,49,6,173434.9,1,1,0,165580.93,0,0,1,0,2013-12-06,2022-09-30,2022,09,30
1055,750,1,40,5,168286.81,3,1,0,20451.99,1,0,1,0,2012-03-08,2022-09-30,2022,09,30
1056,579,0,42,3,137560.38,2,1,1,85424.34,1,0,0,0,2013-01-02,2022-09-30,2022,09,30
1057,566,1,65,4,120100.41,1,1,0,107563.16,1,0,1,1,2012-08-31,2022-10-03,2022,10,03
1058,618,0,40,8,0.0,2,1,0,80204.38,0,1,0,0,2013-11-11,2022-10-03,2022,10,03
1059,678,0,40,8,128644.46,1,0,0,167673.37,1,0,0,0,2013-07-08,2022-10-03,2022,10,03
1060,685,1,31,10,135213.71,1,1,1,125777.28,0,1,0,0,2018-10-15,2022-10-03,2022,10,03
1061,562,0,29,9,120307.58,1,1,1,6795.61,0,1,0,0,2015-08-21,2022-10-03,2022,10,03
1062,587,1,33,6,132603.36,1,1,0,55775.72,1,0,0,0,2012-01-03,2022-10-03,2022,10,03
1063,736,0,36,6,0.0,1,1,0,70496.66,0,0,0,0,2013-02-06,2022-10-03,2022,10,03
1064,779,0,26,4,174318.13,2,0,1,38296.21,0,1,0,0,2012-03-06,2022-10-03,2022,10,03
1065,531,0,42,6,75302.85,2,0,0,57034.35,0,1,0,0,2014-04-29,2022-10-04,2022,10,04
1066,626,0,35,3,0.0,1,0,0,80190.36,0,0,0,0,2014-04-08,2022-10-04,2022,10,04
1067,680,0,31,3,127331.46,3,1,1,176433.6,1,0,0,0,2014-02-27,2022-10-04,2022,10,04
1068,583,0,40,4,0.0,2,1,0,114093.73,0,1,0,0,2018-12-27,2022-10-04,2022,10,04
1069,699,0,25,8,0.0,2,1,1,52404.47,0,1,0,0,2017-05-29,2022-10-04,2022,10,04
1070,528,1,31,6,102016.72,2,0,0,80181.12,0,0,0,0,2016-05-16,2022-10-04,2022,10,04
1071,750,1,33,2,152302.72,1,1,0,71333.44,0,0,0,0,2012-05-10,2022-10-05,2022,10,05
1072,702,0,38,9,0.0,2,1,1,158527.45,0,1,0,0,2014-08-19,2022-10-05,2022,10,05
1073,565,1,34,7,0.0,1,0,0,74593.84,0,0,0,0,2013-02-13,2022-10-05,2022,10,05
1074,595,1,46,5,142360.62,2,1,0,48421.4,1,0,1,0,2013-10-04,2022-10-05,2022,10,05
1075,769,1,29,8,0.0,2,1,1,172290.61,0,0,0,0,2014-10-16,2022-10-05,2022,10,05
1076,583,0,32,7,94753.55,2,1,1,18149.03,1,0,0,0,2013-03-28,2022-10-05,2022,10,05
1077,554,1,43,5,99906.89,1,0,0,24983.39,1,0,0,0,2010-08-19,2022-10-06,2022,10,06
1078,753,1,48,4,0.0,2,0,1,146821.42,0,0,0,0,2015-01-27,2022-10-06,2022,10,06
1079,648,0,43,1,107963.38,1,0,0,186438.86,1,0,1,0,2015-08-25,2022-10-06,2022,10,06
1080,512,1,39,3,0.0,1,1,0,134878.19,0,1,0,0,2012-01-19,2022-10-06,2022,10,06
1081,648,0,34,3,0.0,1,1,0,54726.43,0,0,0,0,2013-08-05,2022-10-06,2022,10,06
1082,583,1,27,7,0.0,2,1,0,51285.49,0,0,0,0,2012-05-15,2022-10-06,2022,10,06
1083,594,0,31,0,79340.95,1,1,0,78255.86,0,0,0,0,2014-11-24,2022-10-07,2022,10,07
1084,556,1,34,8,163757.06,1,1,1,104000.06,0,0,0,0,2015-11-18,2022-10-07,2022,10,07
1085,608,1,33,4,0.0,1,0,1,130474.03,0,0,0,0,2018-04-17,2022-10-07,2022,10,07
1086,449,0,37,6,0.0,2,1,0,82176.48,0,0,0,0,2017-10-09,2022-10-07,2022,10,07
1087,597,1,35,0,127510.99,1,1,1,155356.34,0,1,0,0,2016-07-13,2022-10-07,2022,10,07
1088,549,1,41,9,95020.8,3,1,1,131710.59,1,0,1,0,2013-11-14,2022-10-07,2022,10,07
1089,766,1,43,6,112088.04,2,1,1,36706.56,1,0,0,0,2011-12-19,2022-10-07,2022,10,07
1090,711,0,35,8,0.0,1,1,1,67508.01,0,0,0,0,2013-04-04,2022-10-07,2022,10,07
1091,770,1,55,9,63127.41,2,1,0,185211.28,0,1,1,0,2012-04-17,2022-10-10,2022,10,10
1092,476,0,69,1,105303.73,1,0,1,134260.34,0,1,0,1,2014-12-18,2022-10-10,2022,10,10
1093,651,1,23,10,0.0,2,1,1,170099.23,0,0,0,0,2014-10-27,2022-10-10,2022,10,10
1094,700,1,44,9,0.0,2,1,0,142287.65,0,1,0,0,2018-04-19,2022-10-10,2022,10,10
1095,679,1,60,6,0.0,2,1,1,77331.77,0,0,0,0,2014-12-22,2022-10-10,2022,10,10
1096,724,0,69,5,117866.92,1,1,1,62280.91,0,0,0,0,2013-11-13,2022-10-10,2022,10,10
1097,770,0,37,9,0.0,2,0,0,22710.72,0,0,0,0,2018-05-09,2022-10-10,2022,10,10
1098,617,0,36,7,115617.24,1,1,1,71519.4,0,1,0,0,2013-02-22,2022-10-11,2022,10,11
1099,774,0,43,1,116360.07,1,1,0,17004.14,0,1,0,0,2013-12-31,2022-10-11,2022,10,11
1100,633,1,59,2,103996.74,1,1,1,103159.11,0,0,0,0,2011-08-22,2022-10-12,2022,10,12
1101,677,1,42,5,99580.13,1,1,0,21007.96,0,0,0,0,2012-04-02,2022-10-12,2022,10,12
1102,719,1,61,5,0.0,2,0,1,29132.43,0,0,0,0,2012-01-24,2022-10-12,2022,10,12
1103,614,0,38,4,72594.0,1,1,1,76042.48,0,0,0,0,2018-08-28,2022-10-13,2022,10,13
1104,617,1,38,7,0.0,1,1,1,27239.28,0,1,0,0,2016-10-20,2022-10-14,2022,10,14
1105,592,1,36,2,104702.65,2,1,0,107948.72,1,0,0,0,2018-12-12,2022-10-14,2022,10,14
1106,609,1,26,10,126392.18,1,0,1,43651.49,0,0,0,0,2017-04-06,2022-10-14,2022,10,14
1107,660,1,42,5,0.0,2,1,0,115509.59,0,1,0,0,2010-05-04,2022-10-14,2022,10,14
1108,629,1,59,9,113657.83,1,1,1,116848.79,0,0,1,0,2011-07-29,2022-10-14,2022,10,14
1109,547,1,55,4,111362.76,3,1,0,16922.28,1,0,1,1,2010-08-24,2022-10-14,2022,10,14
1110,718,0,37,7,0.0,2,1,1,55100.09,0,0,0,0,2014-06-10,2022-10-14,2022,10,14
1111,523,1,61,8,66250.71,1,1,1,21859.06,0,0,0,1,2017-06-09,2022-10-14,2022,10,14
1112,650,0,47,9,0.0,1,1,0,187943.6,0,0,0,0,2018-03-07,2022-10-17,2022,10,17
1113,729,0,34,9,53299.96,2,1,1,42855.97,0,1,0,0,2013-02-21,2022-10-17,2022,10,17
1114,743,1,42,7,77002.2,2,1,1,80428.42,0,0,0,0,2017-05-19,2022-10-17,2022,10,17
1115,548,0,28,8,116755.5,2,1,1,158585.17,0,0,1,0,2014-03-27,2022-10-17,2022,10,17
1116,737,0,33,4,0.0,2,1,0,115115.32,0,0,0,0,2015-09-01,2022-10-18,2022,10,18
1117,850,0,42,8,0.0,1,1,0,19632.64,0,0,1,0,2015-03-04,2022-10-18,2022,10,18
1118,604,1,40,5,155455.43,1,0,1,113581.85,0,1,0,0,2017-10-05,2022-10-18,2022,10,18
1119,649,0,41,2,125785.23,1,1,1,70523.92,0,0,0,0,2015-11-09,2022-10-19,2022,10,19
1120,687,0,24,3,110495.27,1,1,0,158615.41,0,0,0,0,2012-10-05,2022-10-19,2022,10,19
1121,720,1,21,2,123200.78,1,1,1,180712.28,0,1,0,0,2018-11-23,2022-10-19,2022,10,19
1122,674,1,45,7,144889.18,1,1,1,102591.9,0,0,1,0,2011-12-15,2022-10-20,2022,10,20
1123,835,1,20,4,124365.42,1,0,0,180197.74,1,0,1,0,2016-01-11,2022-10-20,2022,10,20
1124,486,1,27,7,0.0,2,1,0,28823.04,0,1,0,0,2011-01-10,2022-10-20,2022,10,20
1125,575,0,54,9,68332.96,1,1,1,144390.75,0,0,0,0,2012-07-20,2022-10-21,2022,10,21
1126,814,1,29,1,131968.57,2,1,1,147693.92,1,0,0,0,2015-08-27,2022-10-21,2022,10,21
1127,750,0,32,5,0.0,2,1,0,95611.47,0,0,0,0,2011-07-14,2022-10-21,2022,10,21
1128,541,0,32,4,0.0,1,1,1,114951.42,0,0,0,0,2016-11-28,2022-10-21,2022,10,21
1129,605,0,36,9,0.0,2,0,1,35521.63,0,1,0,0,2012-10-19,2022-10-21,2022,10,21
1130,564,1,40,4,0.0,1,1,0,85455.62,0,0,1,0,2015-08-03,2022-10-21,2022,10,21
1131,532,0,40,5,0.0,2,0,1,177099.71,0,0,0,0,2013-05-24,2022-10-21,2022,10,21
1132,721,1,37,4,98459.6,1,0,0,90821.66,1,0,0,0,2015-05-26,2022-10-21,2022,10,21
1133,585,0,43,2,0.0,2,1,0,89402.54,0,0,0,0,2018-08-21,2022-10-21,2022,10,21
1134,482,0,35,2,133111.73,1,0,1,79957.95,0,0,0,0,2012-06-14,2022-10-21,2022,10,21
1135,535,0,29,2,112367.34,1,1,0,185630.76,0,0,0,0,2013-06-10,2022-10-24,2022,10,24
1136,452,1,33,7,153663.27,1,1,0,111868.23,1,0,0,0,2017-04-27,2022-10-25,2022,10,25
1137,711,0,37,8,113899.92,1,0,0,80215.2,0,0,0,0,2015-03-27,2022-10-25,2022,10,25
1138,634,0,56,3,116251.24,1,0,1,42429.88,1,0,1,0,2012-08-23,2022-10-25,2022,10,25
1139,705,1,25,9,0.0,2,0,1,112331.19,0,0,0,0,2012-04-04,2022-10-25,2022,10,25
1140,596,0,30,1,0.0,2,1,0,8125.39,0,1,0,0,2018-07-04,2022-10-25,2022,10,25
1141,575,1,40,5,0.0,2,1,1,122488.59,0,0,0,0,2011-05-02,2022-10-25,2022,10,25
1142,550,1,25,0,0.0,2,1,1,184221.11,0,0,0,0,2010-04-14,2022-10-25,2022,10,25
1143,677,0,24,0,148298.59,2,0,0,182913.95,0,0,0,0,2018-11-20,2022-10-25,2022,10,25
1144,602,0,63,7,0.0,2,1,1,56323.21,0,0,0,0,2017-06-30,2022-10-26,2022,10,26
1145,803,0,32,9,192122.84,1,1,1,54277.45,0,0,1,0,2015-09-28,2022-10-26,2022,10,26
1146,598,0,43,5,0.0,3,1,1,100722.72,0,0,1,0,2017-07-07,2022-10-26,2022,10,26
1147,660,1,30,1,84440.1,2,1,1,60485.98,1,0,0,0,2012-05-31,2022-10-27,2022,10,27
1148,535,0,38,0,135919.33,1,1,0,80425.65,0,0,0,0,2011-07-13,2022-10-27,2022,10,27
1149,612,0,63,2,131629.17,2,1,0,122109.58,0,1,1,1,2017-10-13,2022-10-27,2022,10,27
1150,673,0,37,0,0.0,2,0,0,82351.06,0,1,0,0,2015-02-17,2022-10-27,2022,10,27
1151,666,1,30,3,110153.27,1,0,1,74849.46,1,0,0,0,2014-11-04,2022-10-28,2022,10,28
1152,566,1,30,5,0.0,1,1,0,54926.51,0,0,1,0,2011-09-28,2022-10-28,2022,10,28
1153,544,1,39,4,142406.43,2,1,0,146637.45,1,0,0,0,2015-04-23,2022-10-28,2022,10,28
1154,566,1,63,2,120787.18,2,1,1,52198.84,0,1,0,1,2010-03-04,2022-10-28,2022,10,28
1155,556,1,38,8,0.0,2,0,0,417.41,0,1,1,0,2010-08-25,2022-10-28,2022,10,28
1156,508,1,26,7,205962.0,1,1,0,156424.4,0,0,0,0,2013-10-23,2022-10-28,2022,10,28
1157,718,0,41,1,0.0,2,0,1,27509.52,0,0,1,0,2011-10-12,2022-10-31,2022,10,31
1158,512,0,35,5,124580.69,1,1,1,18785.48,0,1,0,0,2010-06-04,2022-10-31,2022,10,31
1159,831,1,44,3,111100.98,1,1,1,28144.07,1,0,1,0,2014-09-29,2022-10-31,2022,10,31
1160,515,1,35,10,176273.95,1,0,1,121277.78,0,1,0,0,2016-05-24,2022-11-01,2022,11,01
1161,695,1,40,7,139022.24,1,0,1,193383.13,1,0,0,0,2013-03-01,2022-11-01,2022,11,01
1162,758,1,61,2,0.0,2,1,1,43982.41,0,1,0,0,2017-02-02,2022-11-01,2022,11,01
1163,691,1,38,9,163965.69,2,0,1,103511.26,1,0,0,0,2018-01-17,2022-11-01,2022,11,01
1164,596,1,30,6,121345.88,4,1,0,41921.75,0,1,1,0,2016-01-18,2022-11-01,2022,11,01
1165,651,1,53,7,0.0,2,1,1,130132.41,0,0,0,0,2016-06-20,2022-11-01,2022,11,01
1166,637,0,38,3,104339.56,1,0,0,119882.86,0,0,0,0,2016-07-13,2022-11-02,2022,11,02
1167,677,1,38,4,0.0,2,1,0,187800.63,0,0,0,0,2014-10-02,2022-11-02,2022,11,02
1168,633,1,29,7,0.0,1,1,1,130224.73,0,0,0,0,2016-07-22,2022-11-02,2022,11,02
1169,549,1,50,9,94748.76,2,0,1,13608.18,0,0,0,0,2014-07-02,2022-11-02,2022,11,02
1170,626,0,29,4,105767.28,2,0,0,41104.82,0,0,0,0,2016-04-07,2022-11-03,2022,11,03
1171,690,1,31,2,137260.45,2,1,0,55387.28,1,0,0,0,2012-09-11,2022-11-03,2022,11,03
1172,565,1,32,9,0.0,2,1,0,5388.3,0,0,0,0,2010-01-27,2022-11-03,2022,11,03
1173,748,1,58,9,122330.7,2,0,1,124429.19,0,1,0,0,2011-07-21,2022-11-03,2022,11,03
1174,698,1,37,5,98400.61,2,0,0,25017.28,0,0,0,0,2011-11-30,2022-11-04,2022,11,04
1175,793,0,32,1,96408.98,1,1,1,138191.81,1,0,0,0,2017-07-17,2022-11-04,2022,11,04
1176,628,1,31,0,88421.81,1,0,0,72350.47,0,0,0,0,2012-11-30,2022-11-04,2022,11,04
1177,756,1,27,8,0.0,2,1,1,157932.75,0,0,0,0,2013-01-30,2022-11-04,2022,11,04
1178,478,0,50,2,0.0,1,0,1,93332.64,0,0,1,0,2015-05-19,2022-11-07,2022,11,07
1179,560,0,31,5,125341.69,1,1,0,79547.39,0,1,0,0,2016-04-28,2022-11-07,2022,11,07
1180,678,0,41,9,0.0,1,0,0,13160.03,0,0,0,0,2017-09-01,2022-11-07,2022,11,07
1181,763,0,32,10,95153.77,1,0,1,81310.1,0,1,0,0,2011-06-27,2022-11-07,2022,11,07
1182,668,1,32,1,134446.04,1,0,1,111241.37,0,1,0,0,2011-03-11,2022-11-07,2022,11,07
1183,590,1,34,0,65812.35,2,0,1,160346.3,0,1,0,0,2011-09-27,2022-11-07,2022,11,07
1184,586,0,28,5,0.0,3,1,0,170487.4,0,0,1,0,2018-08-17,2022-11-07,2022,11,07
1185,621,1,26,2,75237.54,1,0,1,44220.4,0,0,0,0,2018-02-20,2022-11-07,2022,11,07
1186,726,0,24,6,0.0,2,1,1,54724.03,0,0,0,0,2010-04-22,2022-11-08,2022,11,08
1187,401,1,48,8,128140.17,1,1,0,175753.55,1,0,1,1,2010-04-20,2022-11-08,2022,11,08
1188,733,1,35,8,102918.38,1,1,1,45959.86,0,1,0,0,2013-03-18,2022-11-08,2022,11,08
1189,576,0,50,8,0.0,2,1,1,57802.62,0,0,0,0,2013-07-01,2022-11-08,2022,11,08
1190,636,0,48,3,120568.41,1,1,0,190160.04,1,0,1,0,2014-04-02,2022-11-08,2022,11,08
1191,530,1,44,6,0.0,2,0,0,55893.37,0,1,0,0,2015-06-29,2022-11-08,2022,11,08
1192,650,0,48,7,138232.24,1,1,0,57594.78,1,0,0,0,2013-03-27,2022-11-09,2022,11,09
1193,657,0,37,6,95845.6,1,1,0,122218.23,0,0,0,0,2017-09-26,2022-11-09,2022,11,09
1194,677,0,56,0,119963.45,1,0,0,158325.87,0,0,1,0,2011-03-30,2022-11-09,2022,11,09
1195,726,0,27,7,123826.07,1,0,1,78970.58,0,1,0,0,2013-07-22,2022-11-09,2022,11,09
1196,717,1,36,2,148061.89,1,1,0,179128.69,0,0,1,0,2012-01-13,2022-11-09,2022,11,09
1197,568,0,31,1,61592.14,2,1,1,61796.64,1,0,0,0,2018-07-05,2022-11-09,2022,11,09
1198,629,1,31,6,132876.55,1,1,1,130862.11,0,1,0,0,2015-08-07,2022-11-09,2022,11,09
1199,639,1,22,4,0.0,2,1,0,28188.96,0,0,0,0,2017-06-27,2022-11-09,2022,11,09
1200,702,1,32,8,71667.74,1,1,1,126082.18,0,1,0,0,2010-07-01,2022-11-10,2022,11,10
1201,793,1,41,9,0.0,2,1,0,152153.74,0,1,0,0,2015-03-24,2022-11-10,2022,11,10
1202,586,1,34,9,74309.81,1,1,0,15034.93,1,0,0,0,2013-01-17,2022-11-10,2022,11,10
1203,644,0,39,9,0.0,1,1,0,3740.93,0,0,0,0,2011-09-09,2022-11-10,2022,11,10
1204,743,1,39,6,0.0,2,1,0,44265.28,0,0,0,0,2012-04-27,2022-11-10,2022,11,10
1205,669,1,45,1,123949.75,1,0,0,110881.56,1,0,0,0,2011-06-17,2022-11-10,2022,11,10
1206,780,1,47,7,86006.21,1,1,1,37973.13,0,1,0,0,2017-12-21,2022-11-10,2022,11,10
1207,683,1,40,8,0.0,1,1,0,75848.22,0,1,0,0,2013-08-14,2022-11-11,2022,11,11
1208,648,0,39,3,126935.98,2,0,1,57995.74,1,0,0,0,2017-08-01,2022-11-11,2022,11,11
1209,748,0,27,2,90971.85,1,1,1,131662.47,1,0,0,0,2010-10-01,2022-11-11,2022,11,11
1210,637,1,27,1,0.0,2,1,0,91291.2,0,0,0,0,2011-11-11,2022-11-11,2022,11,11
1211,656,0,48,9,0.0,2,1,1,85240.61,0,0,1,0,2016-01-22,2022-11-11,2022,11,11
1212,473,0,39,9,117103.26,2,1,1,85937.52,0,0,1,0,2014-05-23,2022-11-11,2022,11,11
1213,593,1,35,9,114193.24,1,1,0,71154.1,0,0,0,0,2010-02-19,2022-11-11,2022,11,11
1214,649,0,31,2,0.0,2,1,0,15200.61,0,0,0,0,2012-07-19,2022-11-11,2022,11,11
1215,762,1,29,6,141389.06,1,1,0,54122.89,0,0,0,0,2018-07-12,2022-11-14,2022,11,14
1216,698,1,29,5,95167.55,1,1,1,152723.23,0,0,0,0,2014-10-30,2022-11-14,2022,11,14
1217,643,0,35,6,0.0,2,1,1,41549.64,0,1,0,0,2015-04-28,2022-11-14,2022,11,14
1218,807,0,42,1,0.0,1,1,0,16500.66,0,1,1,0,2017-03-21,2022-11-14,2022,11,14
1219,674,1,36,2,154525.7,1,0,1,27468.72,0,0,0,0,2017-09-08,2022-11-14,2022,11,14
1220,615,1,34,1,83503.11,2,1,1,73124.53,0,0,1,0,2012-01-04,2022-11-14,2022,11,14
1221,421,1,34,2,0.0,2,1,1,96615.23,0,0,0,0,2018-11-21,2022-11-14,2022,11,14
1222,611,0,49,2,88915.37,3,0,0,161435.02,0,0,1,0,2014-06-30,2022-11-14,2022,11,14
1223,567,1,42,2,0.0,2,1,1,167984.61,0,0,0,0,2016-05-03,2022-11-15,2022,11,15
1224,643,0,34,8,117451.47,1,1,0,65374.86,0,1,0,0,2018-10-01,2022-11-15,2022,11,15
1225,850,1,35,7,110349.82,1,0,0,126355.8,0,1,0,0,2015-09-07,2022-11-15,2022,11,15
1226,641,1,25,10,0.0,2,1,1,180808.39,0,1,0,0,2013-08-07,2022-11-15,2022,11,15
1227,574,1,36,4,77967.5,1,1,0,167066.95,0,1,1,0,2011-05-18,2022-11-15,2022,11,15
1228,501,1,37,4,0.0,2,0,0,12470.3,0,0,0,0,2018-03-02,2022-11-15,2022,11,15
1229,617,0,35,2,104508.1,1,1,1,147636.46,0,0,0,0,2014-07-07,2022-11-15,2022,11,15
1230,814,1,48,9,136596.85,1,1,1,185791.9,0,0,0,0,2013-05-08,2022-11-15,2022,11,15
1231,490,0,40,1,0.0,1,1,1,49594.19,0,0,1,0,2014-01-30,2022-11-15,2022,11,15
1232,850,1,71,10,69608.14,1,1,0,97893.4,0,1,1,0,2014-11-26,2022-11-16,2022,11,16
1233,611,0,26,2,107508.93,2,1,1,120801.65,0,0,0,0,2011-06-24,2022-11-16,2022,11,16
1234,593,1,45,4,138825.19,1,0,0,10828.78,0,0,0,0,2012-11-28,2022-11-16,2022,11,16
1235,670,1,25,6,0.0,2,1,1,78358.94,0,1,0,0,2017-05-17,2022-11-17,2022,11,17
1236,739,0,37,8,0.0,2,1,0,191557.1,0,0,1,0,2016-07-12,2022-11-17,2022,11,17
1237,650,1,32,2,84906.45,1,1,0,163216.48,0,0,0,0,2015-08-06,2022-11-18,2022,11,18
1238,497,1,41,5,80542.81,1,0,0,88729.22,1,0,1,0,2015-02-03,2022-11-18,2022,11,18
1239,693,1,45,2,116546.59,2,0,0,23140.28,1,0,1,0,2016-08-10,2022-11-18,2022,11,18
1240,703,1,28,2,81173.83,2,0,1,162812.16,0,0,0,0,2014-12-02,2022-11-18,2022,11,18
1241,567,1,29,5,129750.68,1,1,0,109257.59,1,0,0,0,2017-09-12,2022-11-18,2022,11,18
1242,803,1,34,4,142929.16,2,1,1,114869.56,1,0,0,0,2018-09-12,2022-11-18,2022,11,18
1243,670,1,33,6,88294.6,1,1,0,66979.06,0,0,0,0,2015-07-06,2022-11-21,2022,11,21
1244,634,1,74,5,108891.7,1,1,0,10078.02,1,0,0,1,2018-01-09,2022-11-21,2022,11,21
1245,655,0,26,7,106198.5,1,0,1,32020.42,0,0,0,0,2014-03-11,2022-11-21,2022,11,21
1246,790,0,47,10,148636.21,1,0,1,16119.96,0,0,1,0,2018-04-27,2022-11-21,2022,11,21
1247,678,1,36,1,117864.85,2,1,0,27619.06,1,0,0,0,2012-08-21,2022-11-21,2022,11,21
1248,797,1,32,1,151922.94,1,1,0,8877.06,1,0,0,0,2016-04-04,2022-11-21,2022,11,21
1249,595,1,32,8,131081.66,2,1,1,69428.79,1,0,0,0,2013-10-10,2022-11-22,2022,11,22
1250,850,0,45,5,103909.86,1,1,0,60083.11,1,0,1,0,2011-05-04,2022-11-22,2022,11,22
1251,480,0,25,3,174330.35,2,0,0,181647.13,1,0,0,0,2010-11-01,2022-11-22,2022,11,22
1252,709,0,37,9,0.0,2,1,0,16733.59,0,0,0,0,2013-06-20,2022-11-22,2022,11,22
1253,811,1,42,10,0.0,2,1,1,3797.79,0,0,0,0,2011-10-19,2022-11-22,2022,11,22
1254,494,1,28,9,114731.76,2,0,1,79479.74,0,0,0,0,2010-10-19,2022-11-23,2022,11,23
1255,512,0,32,2,123403.85,2,1,0,80120.19,1,0,0,0,2018-11-06,2022-11-23,2022,11,23
1256,526,1,52,8,93590.47,1,0,1,21228.71,0,0,1,0,2016-08-17,2022-11-23,2022,11,23
1257,618,0,46,6,150213.71,1,1,0,120668.46,0,0,1,0,2018-04-23,2022-11-23,2022,11,23
1258,735,1,36,5,0.0,2,1,0,105152.17,0,1,0,0,2017-04-25,2022-11-23,2022,11,23
1259,656,1,26,4,139584.57,1,1,0,36308.93,0,1,0,0,2012-09-24,2022-11-23,2022,11,23
1260,538,1,31,1,0.0,2,1,0,1375.46,0,0,0,0,2015-01-07,2022-11-23,2022,11,23
1261,617,0,28,0,0.0,2,1,1,7597.83,0,0,1,0,2013-12-23,2022-11-23,2022,11,23
1262,663,0,58,5,216109.88,1,0,1,74176.71,0,1,1,0,2010-06-23,2022-11-24,2022,11,24
1263,700,0,43,0,0.0,2,1,0,59475.35,0,1,0,0,2017-03-02,2022-11-24,2022,11,24
